año;canton;provincia;tipoEmpresa;ventasTotales
2021;Esmeraldas;Esmeraldas;Microempresa;179424
2021;Rioverde;Esmeraldas;Microempresa;868
2021;Taisha;Morona Santiago;Microempresa;10836
2021;Atacames;Esmeraldas;Microempresa;4073622
2021;Tena;Napo;Microempresa;1177358
2021;Morona;Morona Santiago;Microempresa;850780
2021;Tena;Napo;Microempresa;262934
2021;Atacames;Esmeraldas;Pequeña empresa;2754640
2021;Esmeraldas;Esmeraldas;Pequeña empresa;2057720
2021;Esmeraldas;Esmeraldas;Pequeña empresa;4360286
2021;Pastaza;Pastaza;Pequeña empresa;8133860
2021;Pastaza;Pastaza;Pequeña empresa;7429142
2021;Cuenca;Azuay;"Mediana empresa ""B""";68523420
2021;Cuenca;Azuay;"Mediana empresa ""A""";17764502
2021;Cuenca;Azuay;"Mediana empresa ""A""";38777592
2021;Cuenca;Azuay;"Mediana empresa ""A""";14975842
2021;Cuenca;Azuay;"Mediana empresa ""B""";130331460
2021;Cuenca;Azuay;"Mediana empresa ""B""";65307662
2021;Rumiñahui;Pichincha;Microempresa;543536
2021;Ambato;Tungurahua;Microempresa;316624
2021;Morona;Morona Santiago;Microempresa;32242
2021;Atacames;Esmeraldas;Pequeña empresa;1643012
2021;Esmeraldas;Esmeraldas;Pequeña empresa;1890868
2021;Esmeraldas;Esmeraldas;Microempresa;1260280
2021;Esmeraldas;Esmeraldas;Microempresa;1255450
2021;Tena;Napo;Microempresa;2298870
2021;Logroño;Morona Santiago;Microempresa;1089032
2021;San Juan Bosco;Morona Santiago;Microempresa;969094
2021;Rioverde;Esmeraldas;Pequeña empresa;5216274
2021;Archidona;Napo;Pequeña empresa;2262008
2021;Quijos;Napo;Pequeña empresa;5807928
2021;Tena;Napo;Pequeña empresa;2203292
2021;Morona;Morona Santiago;Pequeña empresa;2052960
2021;Morona;Morona Santiago;Pequeña empresa;1405320
2021;Atacames;Esmeraldas;"Mediana empresa ""A""";25527698
2021;Tena;Napo;"Mediana empresa ""B""";35309456
2021;Archidona;Napo;"Mediana empresa ""A""";19983656
2021;Santiago;Morona Santiago;"Mediana empresa ""A""";18494378
2021;Morona;Morona Santiago;Microempresa;520394
2021;Morona;Morona Santiago;Microempresa;1277906
2021;Morona;Morona Santiago;Microempresa;154560
2021;Morona;Morona Santiago;Pequeña empresa;1404018
2021;Morona;Morona Santiago;Pequeña empresa;4775988
2021;Guayaquil;Guayas;"Mediana empresa ""A""";17671276
2021;Guayaquil;Guayas;"Mediana empresa ""A""";16367526
2021;Portoviejo;Manabí;"Mediana empresa ""B""";31360714
2021;Mera;Pastaza;Microempresa;2100
2021;Pastaza;Pastaza;Microempresa;994
2021;Mera;Pastaza;Microempresa;75600
2021;Pastaza;Pastaza;Microempresa;8694
2021;Chone;Manabí;Microempresa;250124
2021;Chone;Manabí;Microempresa;600138
2021;Flavio Alfaro;Manabí;Microempresa;117992
2021;Jaramijó;Manabí;Microempresa;280
2021;Jipijapa;Manabí;Microempresa;1284584
2021;Manta;Manabí;Microempresa;7000
2021;Ambato;Tungurahua;Microempresa;136556
2021;Quevedo;Los Ríos;Microempresa;560
2021;Urdaneta;Los Ríos;Microempresa;756
2021;Quito;Pichincha;Microempresa;1497244
2021;Quito;Pichincha;Microempresa;5380732
2021;Quito;Pichincha;Microempresa;210
2021;Quito;Pichincha;Microempresa;1455048
2021;Quito;Pichincha;Microempresa;154896
2021;Quito;Pichincha;Microempresa;832930
2021;Guaranda;Bolívar;Microempresa;88452
2021;Quito;Pichincha;Microempresa;206920
2021;Quito;Pichincha;Microempresa;401352
2021;Lago Agrio;Sucumbíos;Microempresa;308
2021;Puerto Quito;Pichincha;Microempresa;11200
2021;San Pedro de Pelileo;Tungurahua;Microempresa;47390
2021;Guaranda;Bolívar;Microempresa;94920
2021;Babahoyo;Los Ríos;Microempresa;2114
2021;Buena Fé;Los Ríos;Microempresa;749042
2021;Quevedo;Los Ríos;Microempresa;560252
2021;Quito;Pichincha;Microempresa;593026
2021;Quito;Pichincha;Microempresa;1562652
2021;Guaranda;Bolívar;Microempresa;798182
2021;El Tambo;Cañar;Microempresa;148876
2021;La Troncal;Cañar;Microempresa;1388310
2021;Azogues;Cañar;Microempresa;1126342
2021;Ambato;Tungurahua;Microempresa;580328
2021;Latacunga;Cotopaxi;Pequeña empresa;4595556
2021;Guano;Chimborazo;Pequeña empresa;10805788
2021;Riobamba;Chimborazo;Pequeña empresa;38969644
2021;Riobamba;Chimborazo;Pequeña empresa;16279522
2021;Salcedo;Cotopaxi;Pequeña empresa;7251944
2021;Pujilí;Cotopaxi;Pequeña empresa;2800966
2021;Saquisilí;Cotopaxi;Pequeña empresa;6452054
2021;Santa Elena;Santa Elena;Microempresa;159740
2021;Santa Elena;Santa Elena;Pequeña empresa;1405026
2021;La Libertad;Santa Elena;Pequeña empresa;4271008
2021;Antonio Ante;Imbabura;"Mediana empresa ""A""";18921952
2021;La Libertad;Santa Elena;"Mediana empresa ""B""";33338088
2021;Salinas;Santa Elena;Microempresa;324380
2021;Santa Elena;Santa Elena;Microempresa;963018
2021;Salinas;Santa Elena;Microempresa;2442958
2021;La Libertad;Santa Elena;Microempresa;1126468
2021;Loja;Loja;Microempresa;2024624
2021;Macará;Loja;Microempresa;855148
2021;Paltas;Loja;Microempresa;1121064
2021;Loja;Loja;Microempresa;1379756
2021;Loja;Loja;Microempresa;1397522
2021;Salinas;Santa Elena;Pequeña empresa;11516148
2021;Antonio Ante;Imbabura;Pequeña empresa;6363770
2021;Ibarra;Imbabura;Pequeña empresa;34446874
2021;Otavalo;Imbabura;Pequeña empresa;14752654
2021;San Miguel de Urcuqui;Imbabura;Pequeña empresa;3452736
2021;Antonio Ante;Imbabura;Pequeña empresa;13190310
2021;Antonio Ante;Imbabura;Pequeña empresa;10922268
2021;Santa Cruz;Galápagos;Microempresa;2217194
2021;Santa Cruz;Galápagos;Microempresa;414456
2021;Babahoyo;Los Ríos;Microempresa;995134
2021;Montalvo;Los Ríos;Microempresa;201432
2021;Quevedo;Los Ríos;Microempresa;868616
2021;Huaquillas;El Oro;Microempresa;1253000
2021;Machala;El Oro;Microempresa;3619924
2021;Pasaje;El Oro;Microempresa;619416
2021;Piñas;El Oro;Microempresa;249606
2021;Santa Rosa;El Oro;Microempresa;1138914
2021;Zaruma;El Oro;Microempresa;1254078
2021;El Guabo;El Oro;Microempresa;583730
2021;Machala;El Oro;Microempresa;1658566
2021;Portovelo;El Oro;Microempresa;14000
2021;Yantzaza (Yanzatza);Zamora Chinchipe;Microempresa;823802
2021;Otavalo;Imbabura;Microempresa;8050
2021;Cotacachi;Imbabura;Microempresa;140
2021;Otavalo;Imbabura;Microempresa;8582
2021;Cotacachi;Imbabura;Pequeña empresa;10123442
2021;Cotacachi;Imbabura;Pequeña empresa;1679286
2021;Ibarra;Imbabura;Pequeña empresa;24851372
2021;Ibarra;Imbabura;Pequeña empresa;4885230
2021;Otavalo;Imbabura;Pequeña empresa;6536054
2021;Otavalo;Imbabura;Pequeña empresa;1541162
2021;Otavalo;Imbabura;Pequeña empresa;4401026
2021;Otavalo;Imbabura;Pequeña empresa;3580038
2021;Ibarra;Imbabura;"Mediana empresa ""A""";37288258
2021;Otavalo;Imbabura;"Mediana empresa ""A""";35394688
2021;San Miguel de Urcuqui;Imbabura;"Mediana empresa ""A""";15984234
2021;Loja;Loja;Microempresa;194320
2021;Saraguro;Loja;Microempresa;2044
2021;Loja;Loja;Microempresa;369348
2021;Puyango;Loja;Microempresa;140
2021;Calvas;Loja;Pequeña empresa;9786322
2021;Loja;Loja;Pequeña empresa;14763770
2021;Loja;Loja;Pequeña empresa;15037148
2021;Loja;Loja;"Mediana empresa ""B""";29258838
2021;Antonio Ante;Imbabura;Microempresa;259042
2021;Cotacachi;Imbabura;Microempresa;672
2021;Cotacachi;Imbabura;Microempresa;114422
2021;Portoviejo;Manabí;"Mediana empresa ""A""";34762014
2021;Manta;Manabí;"Mediana empresa ""A""";16623810
2021;Guayaquil;Guayas;Microempresa;2269092
2021;Rumiñahui;Pichincha;Pequeña empresa;5425896
2021;Guayaquil;Guayas;Pequeña empresa;2559200
2021;Quito;Pichincha;Pequeña empresa;24353280
2021;La Joya de los Sachas;Orellana;Pequeña empresa;21508480
2021;Orellana;Orellana;Pequeña empresa;51860340
2021;La Joya de los Sachas;Orellana;Pequeña empresa;12539128
2021;Orellana;Orellana;Pequeña empresa;33674816
2021;Orellana;Orellana;Pequeña empresa;6460328
2021;Naranjal;Guayas;Pequeña empresa;2777516
2021;Guayaquil;Guayas;Pequeña empresa;65538606
2021;Guayaquil;Guayas;Pequeña empresa;2207534
2021;Lago Agrio;Sucumbíos;Grande empresa;78101464
2021;Quito;Pichincha;"Mediana empresa ""A""";15912652
2021;Lago Agrio;Sucumbíos;"Mediana empresa ""A""";25217290
2021;Orellana;Orellana;"Mediana empresa ""A""";14260876
2021;Quito;Pichincha;"Mediana empresa ""A""";18013408
2021;La Joya de los Sachas;Orellana;"Mediana empresa ""B""";38747646
2021;Cascales;Sucumbíos;Microempresa;626878
2021;Gonzalo Pizarro;Sucumbíos;Microempresa;490
2021;Lago Agrio;Sucumbíos;Microempresa;1554
2021;Lago Agrio;Sucumbíos;Microempresa;140
2021;Lago Agrio;Sucumbíos;Microempresa;52570
2021;Shushufindi;Sucumbíos;Microempresa;229194
2021;Aguarico;Orellana;Microempresa;140
2021;Aguarico;Orellana;Microempresa;140
2021;La Joya de los Sachas;Orellana;Microempresa;384342
2021;Loreto;Orellana;Microempresa;663404
2021;Loreto;Orellana;Microempresa;1400
2021;Orellana;Orellana;Microempresa;2272158
2021;Cayambe;Pichincha;Microempresa;1904
2021;Tena;Napo;Microempresa;26096
2021;Archidona;Napo;Microempresa;1072120
2021;Tena;Napo;Microempresa;3264156
2021;Tena;Napo;Microempresa;883554
2021;San Lorenzo;Esmeraldas;Pequeña empresa;5535950
2021;Atacames;Esmeraldas;Pequeña empresa;23462264
2021;Esmeraldas;Esmeraldas;Pequeña empresa;21732858
2021;Muisne;Esmeraldas;Pequeña empresa;4733694
2021;Quinindé;Esmeraldas;Pequeña empresa;1598408
2021;Atacames;Esmeraldas;Pequeña empresa;3822616
2021;Esmeraldas;Esmeraldas;Pequeña empresa;27805708
2021;Esmeraldas;Esmeraldas;Pequeña empresa;11515560
2021;Quinindé;Esmeraldas;Pequeña empresa;3225460
2021;Archidona;Napo;Pequeña empresa;4558428
2021;Quijos;Napo;Pequeña empresa;2774702
2021;Tena;Napo;Pequeña empresa;5360782
2021;Quijos;Napo;Pequeña empresa;1413440
2021;Montúfar;Carchi;Microempresa;86100
2021;Alausí;Chimborazo;Microempresa;70
2021;Riobamba;Chimborazo;Microempresa;78274
2021;Riobamba;Chimborazo;Microempresa;33992
2021;Alausí;Chimborazo;Microempresa;514108
2021;Alausí;Chimborazo;Microempresa;3612
2021;Chambo;Chimborazo;Microempresa;588658
2021;Colta;Chimborazo;Microempresa;2856
2021;Riobamba;Chimborazo;Microempresa;980
2021;Riobamba;Chimborazo;Microempresa;1024450
2021;La Maná;Cotopaxi;Microempresa;121632
2021;La Maná;Cotopaxi;Microempresa;182
2021;Latacunga;Cotopaxi;Microempresa;11382
2021;Latacunga;Cotopaxi;Microempresa;1977766
2021;Latacunga;Cotopaxi;Microempresa;1773730
2021;Pujilí;Cotopaxi;Microempresa;1795976
2021;Saquisilí;Cotopaxi;Microempresa;589470
2021;Guaranda;Bolívar;Microempresa;2730
2021;Guaranda;Bolívar;Microempresa;900298
2021;Guaranda;Bolívar;Microempresa;3088848
2021;San Miguel;Bolívar;Microempresa;235676
2021;Camilo Ponce Enríquez;Azuay;Microempresa;587034
2021;Camilo Ponce Enríquez;Azuay;Microempresa;133056
2021;Cuenca;Azuay;Microempresa;55090
2021;Cuenca;Azuay;Microempresa;202300
2021;Guachapala;Azuay;Microempresa;368592
2021;Gualaceo;Azuay;Microempresa;88620
2021;Paute;Azuay;Microempresa;61992
2021;Sevilla de Oro;Azuay;Microempresa;867944
2021;La Troncal;Cañar;Microempresa;4060
2021;La Troncal;Cañar;Microempresa;14910
2021;Riobamba;Chimborazo;Microempresa;933828
2021;Riobamba;Chimborazo;Microempresa;412440
2021;Latacunga;Cotopaxi;Microempresa;186970
2021;La Troncal;Cañar;Microempresa;896966
2021;Riobamba;Chimborazo;Pequeña empresa;1676598
2021;Latacunga;Cotopaxi;Pequeña empresa;1731926
2021;Guaranda;Bolívar;Pequeña empresa;1721832
2021;Cuenca;Azuay;Pequeña empresa;1486758
2021;Cuenca;Azuay;Pequeña empresa;1502984
2021;Riobamba;Chimborazo;Pequeña empresa;4792102
2021;Cuenca;Azuay;Pequeña empresa;6879600
2021;Guayaquil;Guayas;Grande empresa;2232166958
2021;Guayaquil;Guayas;Grande empresa;1675413348
2021;Guayaquil;Guayas;Grande empresa;435892450
2021;Guayaquil;Guayas;"Mediana empresa ""A""";15301090
2021;Guayaquil;Guayas;"Mediana empresa ""B""";61900230
2021;Guayaquil;Guayas;Grande empresa;114388092
2021;Guayaquil;Guayas;Grande empresa;71827714
2021;Naranjal;Guayas;"Mediana empresa ""A""";17286612
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;14000
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Pequeña empresa;22459668
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Pequeña empresa;23439500
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Pequeña empresa;3111360
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Pequeña empresa;7171192
2021;Manta;Manabí;"Mediana empresa ""B""";80780490
2021;Manta;Manabí;"Mediana empresa ""B""";37866794
2021;Salinas;Santa Elena;"Mediana empresa ""B""";54990656
2021;Guayaquil;Guayas;Grande empresa;73217508
2021;Manta;Manabí;"Mediana empresa ""A""";48203190
2021;Manta;Manabí;"Mediana empresa ""A""";16131178
2021;Portoviejo;Manabí;"Mediana empresa ""A""";17700438
2021;Playas;Guayas;"Mediana empresa ""A""";18125198
2021;La Libertad;Santa Elena;"Mediana empresa ""A""";20611318
2021;Santa Elena;Santa Elena;"Mediana empresa ""A""";14163478
2021;Guayaquil;Guayas;"Mediana empresa ""A""";120101604
2021;Manta;Manabí;"Mediana empresa ""B""";37302580
2021;Manta;Manabí;"Mediana empresa ""B""";29309532
2021;La Libertad;Santa Elena;"Mediana empresa ""B""";62683992
2021;Guayaquil;Guayas;"Mediana empresa ""B""";320814564
2021;Manta;Manabí;Microempresa;1547280
2021;Pedernales;Manabí;Microempresa;532
2021;Pichincha;Manabí;Microempresa;32900
2021;Portoviejo;Manabí;Microempresa;243754
2021;Portoviejo;Manabí;Microempresa;1670690
2021;Portoviejo;Manabí;Microempresa;516824
2021;Puerto López;Manabí;Microempresa;93226
2021;Rocafuerte;Manabí;Microempresa;110432
2021;San Vicente;Manabí;Microempresa;28154
2021;El Empalme;Guayas;Microempresa;236250
2021;Isidro Ayora;Guayas;Microempresa;228858
2021;Milagro;Guayas;Microempresa;252
2021;Milagro;Guayas;Microempresa;202608
2021;Naranjal;Guayas;Microempresa;65212
2021;Naranjito;Guayas;Microempresa;498596
2021;Pedro Carbo;Guayas;Microempresa;764456
2021;Salitre (Urbina Jado);Guayas;Microempresa;103558
2021;San Jacinto de Yaguachi;Guayas;Microempresa;796572
2021;San Jacinto de Yaguachi;Guayas;Microempresa;773752
2021;Simón Bolívar;Guayas;Microempresa;567994
2021;Durán;Guayas;Microempresa;1200346
2021;Guayaquil;Guayas;Microempresa;172872
2021;Guayaquil;Guayas;Microempresa;1284696
2021;Guayaquil;Guayas;Microempresa;30142
2021;Guayaquil;Guayas;Microempresa;734566
2021;Samborondón;Guayas;Microempresa;61110
2021;Portoviejo;Manabí;Microempresa;663684
2021;Gualaceo;Azuay;Microempresa;222264
2021;Durán;Guayas;Microempresa;249004
2021;Guayaquil;Guayas;Microempresa;960904
2021;Guayaquil;Guayas;Microempresa;1132530
2021;Pastaza;Pastaza;Pequeña empresa;1616804
2021;Guayaquil;Guayas;Pequeña empresa;3878336
2021;Portoviejo;Manabí;Pequeña empresa;11044362
2021;Sucre;Manabí;Pequeña empresa;3848138
2021;El Empalme;Guayas;Pequeña empresa;5009802
2021;Milagro;Guayas;Pequeña empresa;4482772
2021;Durán;Guayas;Pequeña empresa;2937830
2021;Guayaquil;Guayas;Pequeña empresa;9096752
2021;Guayaquil;Guayas;Pequeña empresa;1515864
2021;Guayaquil;Guayas;"Mediana empresa ""B""";126231728
2021;Guayaquil;Guayas;"Mediana empresa ""A""";14467432
2021;Guayaquil;Guayas;"Mediana empresa ""A""";519100148
2021;Guayaquil;Guayas;"Mediana empresa ""A""";91091644
2021;Samborondón;Guayas;"Mediana empresa ""A""";239132656
2021;Samborondón;Guayas;"Mediana empresa ""A""";18188324
2021;Guayaquil;Guayas;"Mediana empresa ""B""";332605952
2021;Guayaquil;Guayas;"Mediana empresa ""B""";108925138
2021;Guayaquil;Guayas;"Mediana empresa ""B""";32708956
2021;Samborondón;Guayas;"Mediana empresa ""B""";100390934
2021;Guayaquil;Guayas;Microempresa;183120
2021;Guayaquil;Guayas;Microempresa;14000
2021;Guayaquil;Guayas;Microempresa;9000824
2021;Guayaquil;Guayas;Microempresa;234094
2021;Guayaquil;Guayas;Microempresa;809298
2021;Guayaquil;Guayas;Microempresa;1457512
2021;Samborondón;Guayas;Microempresa;6090
2021;Samborondón;Guayas;Microempresa;962612
2021;Guayaquil;Guayas;Microempresa;2842
2021;Samborondón;Guayas;Microempresa;13860
2021;Guayaquil;Guayas;Microempresa;420
2021;Guayaquil;Guayas;Microempresa;1147538
2021;Guayaquil;Guayas;Microempresa;20230
2021;Muisne;Esmeraldas;Microempresa;392672
2021;Esmeraldas;Esmeraldas;Microempresa;825300
2021;Esmeraldas;Esmeraldas;Microempresa;734552
2021;Ambato;Tungurahua;Microempresa;106148
2021;El Carmen;Manabí;Microempresa;279146
2021;Pedernales;Manabí;Microempresa;258398
2021;Manta;Manabí;Microempresa;314160
2021;Manta;Manabí;Microempresa;18662
2021;Portoviejo;Manabí;Microempresa;1232546
2021;Puerto López;Manabí;Microempresa;1071126
2021;Atacames;Esmeraldas;Microempresa;8719550
2021;Esmeraldas;Esmeraldas;Microempresa;5909540
2021;Quinindé;Esmeraldas;Microempresa;2603076
2021;San Lorenzo;Esmeraldas;Microempresa;960862
2021;Atacames;Esmeraldas;Microempresa;1011654
2021;Esmeraldas;Esmeraldas;Microempresa;3786132
2021;Quinindé;Esmeraldas;Microempresa;1089004
2021;San Lorenzo;Esmeraldas;Microempresa;1989092
2021;Pastaza;Pastaza;Microempresa;1604106
2021;Pastaza;Pastaza;Microempresa;2306444
2021;El Carmen;Manabí;Microempresa;385196
2021;Manta;Manabí;Microempresa;5832414
2021;Montecristi;Manabí;Microempresa;1010268
2021;Portoviejo;Manabí;Microempresa;2765098
2021;San Vicente;Manabí;Microempresa;1154286
2021;Bolivar;Manabí;Microempresa;558698
2021;Chone;Manabí;Microempresa;743512
2021;Manta;Manabí;Microempresa;2308684
2021;Manta;Manabí;Microempresa;1599724
2021;Montecristi;Manabí;Microempresa;410522
2021;Portoviejo;Manabí;Microempresa;1767206
2021;Portoviejo;Manabí;Microempresa;140210
2021;General Antonio Elizalde;Guayas;Microempresa;742504
2021;Milagro;Guayas;Microempresa;802214
2021;Durán;Guayas;Microempresa;750806
2021;Guayaquil;Guayas;Microempresa;1471764
2021;Samborondón;Guayas;Microempresa;1152606
2021;Jipijapa;Manabí;Pequeña empresa;2863700
2021;Manta;Manabí;Pequeña empresa;30129106
2021;Pedernales;Manabí;Pequeña empresa;5246080
2021;Portoviejo;Manabí;Pequeña empresa;12702900
2021;Puerto López;Manabí;Pequeña empresa;4910178
2021;San Vicente;Manabí;Pequeña empresa;2111326
2021;Santa Ana;Manabí;Pequeña empresa;1459444
2021;Cotacachi;Imbabura;Pequeña empresa;1916852
2021;Ibarra;Imbabura;Pequeña empresa;125847218
2021;Ibarra;Imbabura;Pequeña empresa;1704220
2021;Otavalo;Imbabura;Pequeña empresa;21157038
2021;Otavalo;Imbabura;Pequeña empresa;3177916
2021;San Miguel de Urcuqui;Imbabura;Pequeña empresa;4382238
2021;La Libertad;Santa Elena;Pequeña empresa;3942134
2021;Salinas;Santa Elena;Pequeña empresa;10805718
2021;Santa Elena;Santa Elena;Pequeña empresa;12007184
2021;La Libertad;Santa Elena;Pequeña empresa;17248280
2021;Salinas;Santa Elena;Pequeña empresa;10227630
2021;Santa Elena;Santa Elena;Pequeña empresa;24431260
2021;Catamayo;Loja;Pequeña empresa;1695078
2021;Loja;Loja;Pequeña empresa;29280370
2021;Paltas;Loja;Pequeña empresa;3832864
2021;Puyango;Loja;Pequeña empresa;4538590
2021;Loja;Loja;Pequeña empresa;86457434
2021;Loja;Loja;Pequeña empresa;2347646
2021;Santa Elena;Santa Elena;Microempresa;14
2021;La Libertad;Santa Elena;Microempresa;14084
2021;La Libertad;Santa Elena;Microempresa;918274
2021;La Libertad;Santa Elena;Microempresa;322
2021;Salinas;Santa Elena;Microempresa;7266
2021;Salinas;Santa Elena;Microempresa;727510
2021;Santa Elena;Santa Elena;Microempresa;101948
2021;Santa Elena;Santa Elena;Microempresa;943152
2021;La Libertad;Santa Elena;Pequeña empresa;2312464
2021;La Libertad;Santa Elena;Pequeña empresa;3216822
2021;Santa Elena;Santa Elena;Pequeña empresa;3965458
2021;Guayaquil;Guayas;Grande empresa;816503632
2021;Guayaquil;Guayas;Grande empresa;135184210
2021;Loja;Loja;Pequeña empresa;2103024
2021;Santo Domingo;Santo Domingo de los Tsáchilas;"Mediana empresa ""A""";14840994
2021;Loja;Loja;"Mediana empresa ""B""";44456888
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;138250
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;212618
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;8064
2021;Antonio Ante;Imbabura;Microempresa;1090740
2021;Ibarra;Imbabura;Microempresa;3475962
2021;Antonio Ante;Imbabura;Microempresa;2148020
2021;Cotacachi;Imbabura;Microempresa;148750
2021;Ibarra;Imbabura;Microempresa;95998
2021;Ibarra;Imbabura;Microempresa;17500
2021;Otavalo;Imbabura;Microempresa;631064
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;10721788
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;886312
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;142058
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;1665160
2021;La Concordia;Santo Domingo de los Tsáchilas;Pequeña empresa;2245054
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Pequeña empresa;44888004
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Pequeña empresa;11168682
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Pequeña empresa;80037104
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Pequeña empresa;2916284
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Pequeña empresa;18135306
2021;Rioverde;Esmeraldas;Microempresa;256242
2021;Quinindé;Esmeraldas;Microempresa;256746
2021;Buena Fé;Los Ríos;Pequeña empresa;1578430
2021;Guayaquil;Guayas;Pequeña empresa;1754312
2021;Guayaquil;Guayas;Pequeña empresa;13844110
2021;Guayaquil;Guayas;Pequeña empresa;5460546
2021;Quito;Pichincha;Pequeña empresa;4576222
2021;Quito;Pichincha;Pequeña empresa;6567778
2021;Samborondón;Guayas;"Mediana empresa ""B""";44702938
2021;Quito;Pichincha;Pequeña empresa;9193436
2021;Quito;Pichincha;Pequeña empresa;9659174
2021;Quito;Pichincha;Pequeña empresa;8302756
2021;Lago Agrio;Sucumbíos;Pequeña empresa;15801016
2021;Shushufindi;Sucumbíos;Pequeña empresa;11053476
2021;Cayambe;Pichincha;Pequeña empresa;9724316
2021;Mejía;Pichincha;Pequeña empresa;16101946
2021;Pedro Moncayo;Pichincha;Pequeña empresa;4662322
2021;Rumiñahui;Pichincha;Pequeña empresa;5464186
2021;San Miguel de los Bancos;Pichincha;Pequeña empresa;2414202
2021;Cayambe;Pichincha;Pequeña empresa;12266408
2021;Mejía;Pichincha;Pequeña empresa;10242960
2021;Rumiñahui;Pichincha;Pequeña empresa;31535238
2021;Rumiñahui;Pichincha;Pequeña empresa;2207996
2021;Ambato;Tungurahua;Pequeña empresa;15701490
2021;Baños de Agua Santa;Tungurahua;Pequeña empresa;5712896
2021;Baños de Agua Santa;Tungurahua;Pequeña empresa;6825616
2021;Patate;Tungurahua;Pequeña empresa;2139074
2021;Ambato;Tungurahua;Pequeña empresa;16894444
2021;Ambato;Tungurahua;Pequeña empresa;2921044
2021;Ambato;Tungurahua;Pequeña empresa;5044172
2021;Baños de Agua Santa;Tungurahua;Pequeña empresa;9172072
2021;Daule;Guayas;Pequeña empresa;4168766
2021;Naranjal;Guayas;Pequeña empresa;3284736
2021;Naranjito;Guayas;Pequeña empresa;7536228
2021;San Jacinto de Yaguachi;Guayas;Pequeña empresa;1645308
2021;Quevedo;Los Ríos;Pequeña empresa;17180590
2021;Vinces;Los Ríos;Pequeña empresa;2696120
2021;Babahoyo;Los Ríos;Pequeña empresa;1712088
2021;Cuenca;Azuay;Pequeña empresa;97530468
2021;Gualaceo;Azuay;Pequeña empresa;8071420
2021;Santa Isabel;Azuay;Pequeña empresa;5519626
2021;Cuenca;Azuay;Pequeña empresa;125625976
2021;Cuenca;Azuay;Pequeña empresa;6610492
2021;Cuenca;Azuay;Pequeña empresa;12248292
2021;Cuenca;Azuay;Pequeña empresa;3290560
2021;Cuenca;Azuay;Pequeña empresa;11882374
2021;Quito;Pichincha;Pequeña empresa;328831216
2021;Quito;Pichincha;Pequeña empresa;2198210
2021;Guayaquil;Guayas;Microempresa;70
2021;Guayaquil;Guayas;Microempresa;3574368
2021;Tulcán;Carchi;Pequeña empresa;4469318
2021;Orellana;Orellana;"Mediana empresa ""A""";14221928
2021;San Cristóbal;Galápagos;"Mediana empresa ""A""";27278510
2021;Santa Cruz;Galápagos;"Mediana empresa ""A""";17198566
2021;Isabela;Galápagos;"Mediana empresa ""B""";39260578
2021;El Guabo;El Oro;Pequeña empresa;4526270
2021;Huaquillas;El Oro;Pequeña empresa;3727836
2021;Ibarra;Imbabura;Microempresa;875140
2021;Ibarra;Imbabura;Microempresa;140
2021;Ibarra;Imbabura;Microempresa;446586
2021;Otavalo;Imbabura;Microempresa;328804
2021;Otavalo;Imbabura;Microempresa;17052
2021;Otavalo;Imbabura;Microempresa;1400
2021;La Concordia;Santo Domingo de los Tsáchilas;Microempresa;734510
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;92148
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;681912
2021;Catamayo;Loja;Microempresa;952
2021;Loja;Loja;Microempresa;450800
2021;Loja;Loja;Microempresa;697914
2021;Macará;Loja;Microempresa;148288
2021;Ibarra;Imbabura;Microempresa;548226
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;297486
2021;Coronel Marcelino Maridueña;Guayas;Microempresa;533372
2021;Lomas de Sargentillo;Guayas;Microempresa;609742
2021;Catamayo;Loja;Microempresa;734748
2021;Macará;Loja;Microempresa;720678
2021;Antonio Ante;Imbabura;Pequeña empresa;1659924
2021;Ibarra;Imbabura;Pequeña empresa;1737358
2021;Otavalo;Imbabura;Pequeña empresa;3569468
2021;Cotacachi;Imbabura;Pequeña empresa;1793736
2021;Ibarra;Imbabura;Pequeña empresa;1678796
2021;Ibarra;Imbabura;Pequeña empresa;2248876
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Pequeña empresa;2467626
2021;Loja;Loja;Pequeña empresa;1473696
